pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Moore	scaffold_8189	983001	984000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	983001	984000	NA	0	NA	NA	NA
Davies	scaffold_8189	983001	984000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	984001	985000	NA	0	NA	NA	NA
Lizard	scaffold_8189	984001	985000	NA	0	NA	NA	NA
Moore	scaffold_8189	984001	985000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	984001	985000	NA	0	NA	NA	NA
Chicken	scaffold_8189	984001	985000	NA	0	NA	NA	NA
Davies	scaffold_8189	984001	985000	NA	0	NA	NA	NA
Heron	scaffold_8189	984001	985000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	984001	985000	NA	0	NA	NA	NA
Davies	scaffold_8189	985001	986000	NA	0	NA	NA	NA
Chicken	scaffold_8189	985001	986000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	985001	986000	NA	0	NA	NA	NA
Heron	scaffold_8189	985001	986000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	985001	986000	NA	0	NA	NA	NA
Lizard	scaffold_8189	985001	986000	NA	0	NA	NA	NA
Moore	scaffold_8189	985001	986000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	985001	986000	NA	0	NA	NA	NA
Lizard	scaffold_8189	986001	987000	NA	0	NA	NA	NA
Moore	scaffold_8189	986001	987000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	986001	987000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	986001	987000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	986001	987000	NA	0	NA	NA	NA
Heron	scaffold_8189	986001	987000	NA	0	NA	NA	NA
Davies	scaffold_8189	986001	987000	NA	0	NA	NA	NA
Chicken	scaffold_8189	986001	987000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	987001	988000	NA	0	NA	NA	NA
Moore	scaffold_8189	987001	988000	NA	0	NA	NA	NA
Lizard	scaffold_8189	987001	988000	NA	0	NA	NA	NA
Davies	scaffold_8189	987001	988000	NA	0	NA	NA	NA
Heron	scaffold_8189	987001	988000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	987001	988000	NA	0	NA	NA	NA
Chicken	scaffold_8189	987001	988000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	987001	988000	NA	0	NA	NA	NA
Davies	scaffold_8189	988001	989000	NA	0	NA	NA	NA
Chicken	scaffold_8189	988001	989000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	988001	989000	NA	0	NA	NA	NA
Heron	scaffold_8189	988001	989000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	988001	989000	NA	0	NA	NA	NA
Lizard	scaffold_8189	988001	989000	NA	0	NA	NA	NA
Moore	scaffold_8189	988001	989000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	988001	989000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	989001	990000	NA	0	NA	NA	NA
Moore	scaffold_8189	989001	990000	NA	0	NA	NA	NA
Lizard	scaffold_8189	989001	990000	NA	0	NA	NA	NA
Heron	scaffold_8189	989001	990000	NA	0	NA	NA	NA
Chicken	scaffold_8189	989001	990000	NA	0	NA	NA	NA
Davies	scaffold_8189	989001	990000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	989001	990000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	989001	990000	NA	0	NA	NA	NA
Davies	scaffold_8189	990001	991000	NA	0	NA	NA	NA
Chicken	scaffold_8189	990001	991000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	990001	991000	NA	0	NA	NA	NA
Heron	scaffold_8189	990001	991000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	990001	991000	NA	0	NA	NA	NA
Lizard	scaffold_8189	990001	991000	NA	0	NA	NA	NA
Moore	scaffold_8189	990001	991000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	990001	991000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	991001	992000	NA	0	NA	NA	NA
Moore	scaffold_8189	991001	992000	NA	0	NA	NA	NA
Lizard	scaffold_8189	991001	992000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	991001	992000	NA	0	NA	NA	NA
Chicken	scaffold_8189	991001	992000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	991001	992000	NA	0	NA	NA	NA
Heron	scaffold_8189	991001	992000	NA	0	NA	NA	NA
Davies	scaffold_8189	991001	992000	NA	0	NA	NA	NA
Chicken	scaffold_8189	992001	993000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	992001	993000	NA	0	NA	NA	NA
Heron	scaffold_8189	992001	993000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	992001	993000	NA	0	NA	NA	NA
Lizard	scaffold_8189	992001	993000	NA	0	NA	NA	NA
Moore	scaffold_8189	992001	993000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	992001	993000	NA	0	NA	NA	NA
Davies	scaffold_8189	992001	993000	NA	0	NA	NA	NA
Moore	scaffold_8189	993001	994000	NA	0	NA	NA	NA
Lizard	scaffold_8189	993001	994000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	993001	994000	NA	0	NA	NA	NA
Heron	scaffold_8189	993001	994000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	993001	994000	NA	0	NA	NA	NA
Chicken	scaffold_8189	993001	994000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	993001	994000	NA	0	NA	NA	NA
Davies	scaffold_8189	993001	994000	NA	0	NA	NA	NA
Moore	scaffold_8189	994001	995000	NA	0	NA	NA	NA
Lizard	scaffold_8189	994001	995000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	994001	995000	NA	0	NA	NA	NA
Heron	scaffold_8189	994001	995000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	994001	995000	NA	0	NA	NA	NA
Davies	scaffold_8189	994001	995000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	994001	995000	NA	0	NA	NA	NA
Chicken	scaffold_8189	994001	995000	NA	0	NA	NA	NA
Davies	scaffold_8189	995001	996000	NA	0	NA	NA	NA
Chicken	scaffold_8189	995001	996000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	995001	996000	NA	0	NA	NA	NA
Heron	scaffold_8189	995001	996000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	995001	996000	NA	0	NA	NA	NA
Lizard	scaffold_8189	995001	996000	NA	0	NA	NA	NA
Moore	scaffold_8189	995001	996000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	995001	996000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	996001	997000	NA	0	NA	NA	NA
Davies	scaffold_8189	996001	997000	NA	0	NA	NA	NA
Chicken	scaffold_8189	996001	997000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	996001	997000	NA	0	NA	NA	NA
Heron	scaffold_8189	996001	997000	NA	0	NA	NA	NA
Moore	scaffold_8189	996001	997000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	996001	997000	NA	0	NA	NA	NA
Lizard	scaffold_8189	996001	997000	NA	0	NA	NA	NA
Davies	scaffold_8189	997001	998000	NA	0	NA	NA	NA
Moore	scaffold_8189	997001	998000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	997001	998000	NA	0	NA	NA	NA
Lizard	scaffold_8189	997001	998000	NA	0	NA	NA	NA
Heron	scaffold_8189	997001	998000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	997001	998000	NA	0	NA	NA	NA
Chicken	scaffold_8189	997001	998000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	997001	998000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	998001	999000	NA	0	NA	NA	NA
Moore	scaffold_8189	998001	999000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	998001	999000	NA	0	NA	NA	NA
Heron	scaffold_8189	998001	999000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	998001	999000	NA	0	NA	NA	NA
Chicken	scaffold_8189	998001	999000	NA	0	NA	NA	NA
Davies	scaffold_8189	998001	999000	NA	0	NA	NA	NA
Lizard	scaffold_8189	998001	999000	NA	0	NA	NA	NA
Moore	scaffold_8189	999001	1000000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	999001	1000000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	999001	1000000	NA	0	NA	NA	NA
Chicken	scaffold_8189	999001	1000000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	999001	1000000	NA	0	NA	NA	NA
Heron	scaffold_8189	999001	1000000	NA	0	NA	NA	NA
Lizard	scaffold_8189	999001	1000000	NA	0	NA	NA	NA
Davies	scaffold_8189	999001	1000000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1000001	1001000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1000001	1001000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1000001	1001000	NA	0	NA	NA	NA
Moore	scaffold_8189	1000001	1001000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1000001	1001000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1000001	1001000	NA	0	NA	NA	NA
Davies	scaffold_8189	1000001	1001000	NA	0	NA	NA	NA
Heron	scaffold_8189	1000001	1001000	NA	0	NA	NA	NA
Davies	scaffold_8189	1001001	1002000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1001001	1002000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1001001	1002000	NA	0	NA	NA	NA
Heron	scaffold_8189	1001001	1002000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1001001	1002000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1001001	1002000	NA	0	NA	NA	NA
Moore	scaffold_8189	1001001	1002000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1001001	1002000	NA	0	NA	NA	NA
Moore	scaffold_8189	1002001	1003000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1002001	1003000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1002001	1003000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1002001	1003000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1002001	1003000	NA	0	NA	NA	NA
Davies	scaffold_8189	1002001	1003000	NA	0	NA	NA	NA
Heron	scaffold_8189	1002001	1003000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1002001	1003000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1003001	1004000	NA	0	NA	NA	NA
Davies	scaffold_8189	1003001	1004000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1003001	1004000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1003001	1004000	NA	0	NA	NA	NA
Heron	scaffold_8189	1003001	1004000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1003001	1004000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1003001	1004000	NA	0	NA	NA	NA
Moore	scaffold_8189	1003001	1004000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1004001	1005000	NA	0	NA	NA	NA
Moore	scaffold_8189	1004001	1005000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1004001	1005000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1004001	1005000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1004001	1005000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1004001	1005000	NA	0	NA	NA	NA
Davies	scaffold_8189	1004001	1005000	NA	0	NA	NA	NA
Heron	scaffold_8189	1004001	1005000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1005001	1006000	NA	0	NA	NA	NA
Moore	scaffold_8189	1005001	1006000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1005001	1006000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1005001	1006000	NA	0	NA	NA	NA
Heron	scaffold_8189	1005001	1006000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1005001	1006000	NA	0	NA	NA	NA
Davies	scaffold_8189	1005001	1006000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1005001	1006000	NA	0	NA	NA	NA
Moore	scaffold_8189	1006001	1007000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1006001	1007000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1006001	1007000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1006001	1007000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1006001	1007000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1006001	1007000	NA	0	NA	NA	NA
Davies	scaffold_8189	1006001	1007000	NA	0	NA	NA	NA
Heron	scaffold_8189	1006001	1007000	NA	0	NA	NA	NA
Davies	scaffold_8189	1007001	1008000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1007001	1008000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1007001	1008000	NA	0	NA	NA	NA
Heron	scaffold_8189	1007001	1008000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1007001	1008000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1007001	1008000	NA	0	NA	NA	NA
Moore	scaffold_8189	1007001	1008000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1007001	1008000	NA	0	NA	NA	NA
Moore	scaffold_8189	1008001	1009000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1008001	1009000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1008001	1009000	NA	0	NA	NA	NA
Davies	scaffold_8189	1008001	1009000	NA	0	NA	NA	NA
Heron	scaffold_8189	1008001	1009000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1008001	1009000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1008001	1009000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1008001	1009000	NA	0	NA	NA	NA
Davies	scaffold_8189	1009001	1010000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1009001	1010000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1009001	1010000	NA	0	NA	NA	NA
Heron	scaffold_8189	1009001	1010000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1009001	1010000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1009001	1010000	NA	0	NA	NA	NA
Moore	scaffold_8189	1009001	1010000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1009001	1010000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1010001	1011000	NA	0	NA	NA	NA
Moore	scaffold_8189	1010001	1011000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1010001	1011000	NA	0	NA	NA	NA
Davies	scaffold_8189	1010001	1011000	NA	0	NA	NA	NA
Heron	scaffold_8189	1010001	1011000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1010001	1011000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1010001	1011000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1010001	1011000	NA	0	NA	NA	NA
Moore	scaffold_8189	1011001	1012000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1011001	1012000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1011001	1012000	NA	0	NA	NA	NA
Davies	scaffold_8189	1011001	1012000	NA	0	NA	NA	NA
Heron	scaffold_8189	1011001	1012000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1011001	1012000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1011001	1012000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1011001	1012000	NA	0	NA	NA	NA
Davies	scaffold_8189	1012001	1013000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1012001	1013000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1012001	1013000	NA	0	NA	NA	NA
Heron	scaffold_8189	1012001	1013000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1012001	1013000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1012001	1013000	NA	0	NA	NA	NA
Moore	scaffold_8189	1012001	1013000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1012001	1013000	NA	0	NA	NA	NA
Moore	scaffold_8189	1013001	1014000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1013001	1014000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1013001	1014000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1013001	1014000	NA	0	NA	NA	NA
Heron	scaffold_8189	1013001	1014000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1013001	1014000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1013001	1014000	NA	0	NA	NA	NA
Davies	scaffold_8189	1013001	1014000	NA	0	NA	NA	NA
Davies	scaffold_8189	1014001	1015000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1014001	1015000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1014001	1015000	NA	0	NA	NA	NA
Heron	scaffold_8189	1014001	1015000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1014001	1015000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1014001	1015000	NA	0	NA	NA	NA
Moore	scaffold_8189	1014001	1015000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1014001	1015000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1015001	1016000	0.0193301315252534	185	3079	159285	0
Moore	scaffold_8189	1015001	1016000	0.0265405879980067	185	11185	421430	0
Lizard	scaffold_8189	1015001	1016000	0.0263245388245388	185	9818	372960	0
Davies	scaffold_8189	1015001	1016000	0.0230702752441882	185	55659	2412585	0
Heron	scaffold_8189	1015001	1016000	0.020370264556311	185	3565	175010	0
Little Broadhurst	scaffold_8189	1015001	1016000	0.0220485293656025	185	3512	159285	0
Chicken	scaffold_8189	1015001	1016000	0.032049896049896	185	1927	60125	0
Lady Musgrave	scaffold_8189	1015001	1016000	0.0193243243243243	185	429	22200	0
Moore	scaffold_8189	1016001	1017000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1016001	1017000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1016001	1017000	NA	0	NA	NA	NA
Davies	scaffold_8189	1016001	1017000	NA	0	NA	NA	NA
Heron	scaffold_8189	1016001	1017000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1016001	1017000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1016001	1017000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1016001	1017000	NA	0	NA	NA	NA
Davies	scaffold_8189	1017001	1018000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1017001	1018000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1017001	1018000	NA	0	NA	NA	NA
Heron	scaffold_8189	1017001	1018000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1017001	1018000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1017001	1018000	NA	0	NA	NA	NA
Moore	scaffold_8189	1017001	1018000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1017001	1018000	NA	0	NA	NA	NA
Moore	scaffold_8189	1018001	1019000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1018001	1019000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1018001	1019000	NA	0	NA	NA	NA
Davies	scaffold_8189	1018001	1019000	NA	0	NA	NA	NA
Heron	scaffold_8189	1018001	1019000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1018001	1019000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1018001	1019000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1018001	1019000	NA	0	NA	NA	NA
Davies	scaffold_8189	1019001	1020000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1019001	1020000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1019001	1020000	NA	0	NA	NA	NA
Heron	scaffold_8189	1019001	1020000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1019001	1020000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1019001	1020000	NA	0	NA	NA	NA
Moore	scaffold_8189	1019001	1020000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1019001	1020000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1020001	1021000	NA	0	NA	NA	NA
Moore	scaffold_8189	1020001	1021000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1020001	1021000	NA	0	NA	NA	NA
Davies	scaffold_8189	1020001	1021000	NA	0	NA	NA	NA
Heron	scaffold_8189	1020001	1021000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1020001	1021000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1020001	1021000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1020001	1021000	NA	0	NA	NA	NA
Moore	scaffold_8189	1021001	1022000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1021001	1022000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1021001	1022000	NA	0	NA	NA	NA
Davies	scaffold_8189	1021001	1022000	NA	0	NA	NA	NA
Heron	scaffold_8189	1021001	1022000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1021001	1022000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1021001	1022000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1021001	1022000	NA	0	NA	NA	NA
Davies	scaffold_8189	1022001	1023000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1022001	1023000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1022001	1023000	NA	0	NA	NA	NA
Heron	scaffold_8189	1022001	1023000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1022001	1023000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1022001	1023000	NA	0	NA	NA	NA
Moore	scaffold_8189	1022001	1023000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1022001	1023000	NA	0	NA	NA	NA
Moore	scaffold_8189	1023001	1024000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1023001	1024000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1023001	1024000	NA	0	NA	NA	NA
Davies	scaffold_8189	1023001	1024000	NA	0	NA	NA	NA
Heron	scaffold_8189	1023001	1024000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1023001	1024000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1023001	1024000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1023001	1024000	NA	0	NA	NA	NA
Davies	scaffold_8189	1024001	1025000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1024001	1025000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1024001	1025000	NA	0	NA	NA	NA
Heron	scaffold_8189	1024001	1025000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1024001	1025000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1024001	1025000	NA	0	NA	NA	NA
Moore	scaffold_8189	1024001	1025000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1024001	1025000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1025001	1026000	0.0190839484562753	211	3467	181671	0
Moore	scaffold_8189	1025001	1026000	0.0237299701658975	211	11406	480658	0
Lizard	scaffold_8189	1025001	1026000	0.0330091709238628	211	10726	324940	100436
Lady Musgrave	scaffold_8189	1025001	1026000	0.0170221169036334	211	431	25320	0
Little Broadhurst	scaffold_8189	1025001	1026000	0.0253755415008449	211	4610	181671	0
Chicken	scaffold_8189	1025001	1026000	0.0268902661319722	211	1844	68575	0
Davies	scaffold_8189	1025001	1026000	0.0334937097764215	211	92163	2751651	0
Heron	scaffold_8189	1025001	1026000	0.0237517910283258	211	4741	199606	0
Davies	scaffold_8189	1026001	1027000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1026001	1027000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1026001	1027000	NA	0	NA	NA	NA
Heron	scaffold_8189	1026001	1027000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1026001	1027000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1026001	1027000	NA	0	NA	NA	NA
Moore	scaffold_8189	1026001	1027000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1026001	1027000	NA	0	NA	NA	NA
Moore	scaffold_8189	1027001	1028000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1027001	1028000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1027001	1028000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1027001	1028000	NA	0	NA	NA	NA
Heron	scaffold_8189	1027001	1028000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1027001	1028000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1027001	1028000	NA	0	NA	NA	NA
Davies	scaffold_8189	1027001	1028000	NA	0	NA	NA	NA
Davies	scaffold_8189	1028001	1029000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1028001	1029000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1028001	1029000	NA	0	NA	NA	NA
Heron	scaffold_8189	1028001	1029000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1028001	1029000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1028001	1029000	NA	0	NA	NA	NA
Moore	scaffold_8189	1028001	1029000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1028001	1029000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1029001	1030000	NA	0	NA	NA	NA
Moore	scaffold_8189	1029001	1030000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1029001	1030000	NA	0	NA	NA	NA
Davies	scaffold_8189	1029001	1030000	NA	0	NA	NA	NA
Heron	scaffold_8189	1029001	1030000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1029001	1030000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1029001	1030000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1029001	1030000	NA	0	NA	NA	NA
Moore	scaffold_8189	1030001	1031000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1030001	1031000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1030001	1031000	NA	0	NA	NA	NA
Davies	scaffold_8189	1030001	1031000	NA	0	NA	NA	NA
Heron	scaffold_8189	1030001	1031000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1030001	1031000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1030001	1031000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1030001	1031000	NA	0	NA	NA	NA
Davies	scaffold_8189	1031001	1032000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1031001	1032000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1031001	1032000	NA	0	NA	NA	NA
Heron	scaffold_8189	1031001	1032000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1031001	1032000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1031001	1032000	NA	0	NA	NA	NA
Moore	scaffold_8189	1031001	1032000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1031001	1032000	NA	0	NA	NA	NA
Moore	scaffold_8189	1032001	1033000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	1032001	1033000	NA	0	NA	NA	NA
Lizard	scaffold_8189	1032001	1033000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	1032001	1033000	NA	0	NA	NA	NA
Heron	scaffold_8189	1032001	1033000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	1032001	1033000	NA	0	NA	NA	NA
Chicken	scaffold_8189	1032001	1033000	NA	0	NA	NA	NA
Davies	scaffold_8189	1032001	1033000	NA	0	NA	NA	NA
